page_number,type,x0,y0,x1,y1,x0mm,y0mm,x1mm,y1mm
1,rectangle,0.0,0.0,212.59800720214844,419.52801513671875,0.0,0.0,74.99985254075791,148.00016089545355
1,vector_path,141.0821990966797,44.59682846069336,144.4582061767578,48.92483139038086,49.77066468132866,15.732770040300156,50.96164495680067,17.259593296051023
1,rectangle,145.3123016357422,44.669830322265625,148.99729919433594,48.92483139038086,51.26295085483127,15.758523474799262,52.56293610466851,17.259593296051023
1,vector_path,149.59109497070312,44.59632110595703,153.34909057617188,48.99732208251953,52.77241405910915,15.732591056823729,54.098151397705074,17.285166401333278
1,vector_path,154.63479614257812,44.59682846069336,158.01080322265625,48.92483139038086,54.55171975029839,15.732770040300156,55.7427000257704,17.259593296051023
1,vector_path,159.10870361328125,43.40082931518555,161.76071166992188,48.99782943725586,56.130014885796434,15.310848119523788,57.06558439466688,17.285345384809705
1,vector_path,162.4438018798828,44.59632110595703,166.20179748535156,48.99732208251953,57.306563440958655,15.732591056823729,58.632300779554576,17.285166401333278
1,vector_path,167.12899780273438,42.79862594604492,171.03399658203125,48.99762725830078,58.95939644707573,15.098404153188069,60.336993238661016,17.285274060567218
1,vector_path,174.80079650878906,42.708831787109375,177.435791015625,48.92483139038086,61.665836546156136,15.066726769341361,62.59540405273437,17.259593296051023
1,vector_path,177.51699829101562,44.59650802612305,181.53599548339844,48.99750900268555,62.62405217488606,15.732656998104519,64.04186507330999,17.285232342614066
1,vector_path,182.52859497070312,44.59682846069336,185.03359985351562,48.92483139038086,64.3920321146647,15.732770040300156,65.27574217054578,17.259593296051023
1,vector_path,188.0026092529297,42.79831314086914,189.78460693359375,48.98931121826172,66.3231427086724,15.098293802473279,66.95179189046223,17.28234034644233
1,vector_path,190.65499877929688,42.896026611328125,191.5500030517578,48.92401123046875,67.25884679158528,15.132764943440753,67.57458440992566,17.259303961859807
1,vector_path,192.6072998046875,42.708831787109375,195.24330139160156,48.92483139038086,67.94757520887586,15.066726769341361,68.8774979909261,17.259593296051023
1,vector_path,195.34039306640625,44.59632110595703,199.098388671875,48.99732208251953,68.91174977620442,15.732591056823729,70.23748711480035,17.285166401333278
1,vector_path,138.93460083007812,23.976215362548828,149.8736114501953,37.27821731567383,49.01303973727756,8.458275975121392,52.87207959493001,13.150926664140488
1,vector_path,150.9613037109375,23.6416015625,163.17529296875,37.57060241699219,53.25579325358073,8.340231662326389,57.56461724175347,13.25407363043891
1,vector_path,163.76089477539062,23.620620727539062,174.4698944091797,37.54962158203125,57.7712045457628,8.332830089992946,61.54910163879394,13.246672058105467
1,vector_path,175.55780029296875,23.661602020263672,186.95579528808594,37.59160232543945,61.93289065890841,8.347287379370794,65.95385000440808,13.261481931474473
1,rectangle,188.27340698242188,23.975830078125,199.29640197753906,37.27783203125,66.41867412990993,8.458140055338541,70.30734180874295,13.150790744357638
1,vector_path,108.73320007324219,20.58771514892578,128.89520263671875,40.749717712402344,38.35865669250488,7.262888399759928,45.471363152398,14.375594859653047
1,vector_path,111.2633056640625,24.372800827026367,126.36430358886719,36.963802337646484,39.2512217203776,8.598182513978745,44.57851821051703,13.040008046891954
1,rectangle,13.155500411987305,32.50292205810547,16.666500091552734,37.273921966552734,4.640968200895521,11.466308614942761,5.879570865631103,13.14941136042277
1,vector_path,16.533100128173828,33.72401809692383,19.616100311279297,37.334014892578125,5.832510322994655,11.89708416197035,6.9201242764790845,13.17061080932617
1,vector_path,20.377500534057617,33.724220275878906,23.387500762939453,37.33422088623047,7.1887293550703255,11.897155486212835,8.250590546925862,13.170683479309082
1,vector_path,24.235698699951172,32.2489013671875,27.005699157714844,37.273902893066406,8.549815930260552,11.376695760091145,9.527010536193847,13.149404631720648
1,vector_path,28.34079933166504,33.723812103271484,31.11079978942871,37.2738151550293,9.998004208670721,11.89701149198744,10.975198814604017,13.149373679690889
1,vector_path,32.35200119018555,32.329010009765625,33.08599853515625,37.274017333984375,11.413067086537678,11.40495630900065,11.672005038791232,13.149445003933376
1,rectangle,34.38800048828125,32.248809814453125,37.191001892089844,37.274810791015625,12.131322394476996,11.376663462320963,13.120159000820582,13.149724917941622
1,vector_path,39.79410171508789,32.175811767578125,41.95709991455078,37.2738151550293,14.03847477171156,11.350911373562282,14.801532469855413,13.149373679690889
1,vector_path,42.47090148925781,32.302024841308594,45.21390151977539,37.33402633666992,14.982790247599283,11.39543654123942,15.95045970280965,13.170614846547444
1,vector_path,46.58939743041992,33.723812103271484,48.6453971862793,37.2738151550293,16.435704093509248,11.89701149198744,17.161015118492973,13.149373679690889
1,vector_path,48.79869842529297,33.724021911621094,51.5546989440918,37.334022521972656,17.215096388922795,11.897085507710774,18.18735212749905,13.170613500807018
1,rectangle,54.79269790649414,32.502410888671875,57.72269821166992,37.274410247802734,19.329646205902097,11.46612828572591,20.36328520245022,13.149583615197075
1,vector_path,58.25020217895508,33.72401809692383,61.33320236206055,37.334014892578125,20.54937687979804,11.89708416197035,21.636990833282468,13.17061080932617
1,vector_path,62.34859848022461,32.24850082397461,65.55259704589844,37.334503173828125,21.995200019412568,11.376554457346597,23.12549951341417,13.170783064100476
1,vector_path,66.34030151367188,33.72401809692383,69.42330169677734,37.334014892578125,23.403384145100908,11.89708416197035,24.49099809858534,13.17061080932617
1,vector_path,70.47850036621094,33.723812103271484,73.24850463867188,37.2738151550293,24.86324874030219,11.89701149198744,25.840444691975907,13.149373679690889
1,rectangle,0.0,144.655029296875,212.59800720214844,419.52801513671875,0.0,51.031079779730895,74.99985254075791,148.00016089545355
1,vector_path,127.86759948730469,334.4887390136719,202.67759704589844,409.2977294921875,45.10884759691026,118.00019404093423,71.50015229119194,144.39114345974392
1,rectangle,12.363800048828125,84.83782958984375,21.453800201416016,96.44383239746094,4.361673906114366,29.928900994194876,7.568423959943982,34.023240873548716
1,rectangle,23.989500045776367,83.4293212890625,32.55249786376953,97.93732452392578,8.462962516148885,29.432010565863713,11.483797857496473,34.55011170705159
1,vector_path,35.047000885009766,83.14501953125,36.689998626708984,97.93701171875,12.363803089989554,29.331715223524302,12.943416182200112,34.5500013563368
1,rectangle,39.90520095825195,82.65850067138672,47.758201599121094,97.9375,14.077668115827771,29.160082181294758,16.84803223080105,34.550173611111106
1,vector_path,48.77080154418945,87.16311645507812,57.65879821777344,98.09912109375,17.205254989200167,30.749210527208113,20.340742704603404,34.60718994140625
1,rectangle,59.057098388671875,83.42881774902344,70.64309692382812,97.93682098388672,20.83403193155924,29.43183292812771,24.921314748128253,34.54993406931559
1,vector_path,72.9458999633789,83.42902374267578,85.11990356445312,97.93701934814453,25.73369248708089,29.43190559811062,30.028410424126516,34.55000404781765
1,vector_path,86.61990356445312,87.04119873046875,97.86090087890625,98.1801986694336,30.557577090793185,30.706200663248694,34.52315114339192,34.635792308383515
1,vector_path,98.97529602050781,87.0411148071289,108.77629852294922,98.18011474609375,34.916284985012474,30.706171056959363,38.373860867818195,34.63576270209418
1,vector_path,110.11409759521484,87.04142761230469,120.4011001586914,98.18042755126953,38.84580665164523,30.70628140767415,42.4748325559828,34.63587305280897
1,vector_path,121.94210052490234,82.658203125,132.3101043701172,97.93720245361328,43.01846324072943,29.159977213541666,46.67606459723578,34.55006864335802
1,rectangle,24.34600067138672,0.000213623046875,28.476001739501953,7.087213516235352,8.588728014628092,7.536146375868055e-05,10.045700613657633,2.5002114348941378
1,rectangle,16.356599807739258,0.000213623046875,26.424598693847656,7.087213516235352,5.770244932174682,7.536146375868055e-05,9.322011205885145,2.5002114348941378
1,rectangle,0.0,0.0,16.35700035095215,7.087005615234375,0.0,0.0,5.770386234919229,2.5001380920410154
1,rectangle,27.971500396728516,0.000213623046875,51.47650146484375,7.087213516235352,9.867723751068114,7.536146375868055e-05,18.1597657945421,2.5002114348941378
1,vector_path,188.23269653320312,5.204803466796875,202.23370361328125,48.59380340576172,66.40431238810221,1.8361390007866751,71.3435565524631,17.14281397925483
1,vector_path,105.268798828125,-41.50677490234375,110.46980285644531,48.59422302246094,37.13649291992187,-14.642667812771267,38.971291563245984,17.142962010701496
1,vector_path,193.90199279785156,5.204803466796875,207.9029998779297,48.59380340576172,68.40431412590874,1.8361390007866751,73.34355829026963,17.14281397925483
1,vector_path,110.93810272216797,-41.50677490234375,116.13909912109375,48.59422302246094,39.13649734920925,-14.642667812771267,40.97129330105251,17.142962010701496
1,image,-1.0082809925079346,143.6107177734375,213.61793518066406,420.5714111328125,-0.35569912791252134,50.66266988118489,75.35966046651204,148.36824781629772
1,text_line,153.31590270996094,343.8370361328125,180.34291076660156,356.51348876953125,54.086443456013996,121.29806552463107,63.62097129821777,125.77003631591796
1,text_glyph,153.31590270996094,343.8370361328125,158.6187286376953,356.2328796386719,54.086443456013996,121.29806552463107,55.95716260274251,125.67104365030923
1,text_glyph,158.80162048339844,343.8370361328125,164.37539672851562,356.2328796386719,56.021682781643335,121.29806552463107,57.98798717922634,125.67104365030923
1,text_glyph,164.40927124023438,343.8370361328125,168.19285583496094,356.2328796386719,57.99993735419379,121.29806552463107,59.334701919555656,125.67104365030923
1,text_glyph,168.5189666748047,343.8370361328125,173.25086975097656,356.2328796386719,59.44974657694498,121.29806552463107,61.119056828816724,125.67104365030923
1,text_glyph,173.44635009765625,343.8370361328125,177.2299346923828,356.2328796386719,61.188017951117615,121.29806552463107,62.52278251647949,125.67104365030923
1,text_glyph,177.22702026367188,343.89508056640625,180.34291076660156,356.51348876953125,62.52175437079535,121.31854231092665,63.62097129821777,125.77003631591796
1,text_line,136.2406005859375,355.71685791015625,198.10598754882812,371.12646484375,48.06265631781684,125.48900265163844,69.88739005194769,130.9251695421007
1,text_glyph,136.2406005859375,355.71685791015625,145.09169006347656,371.12646484375,48.06265631781684,125.48900265163844,51.18512399461534,130.9251695421007
1,text_glyph,145.09523010253906,355.71685791015625,152.48098754882812,371.12646484375,51.18637284172905,125.48900265163844,53.79190394083658,130.9251695421007
1,text_glyph,152.44671630859375,355.71685791015625,156.75999450683594,371.12646484375,53.779813808865015,125.48900265163844,55.301442506578226,130.9251695421007
1,text_glyph,156.86279296875,355.71685791015625,160.526123046875,371.12646484375,55.33770751953124,125.48900265163844,56.630048963758675,130.9251695421007
1,text_glyph,160.4682159423828,355.71685791015625,171.26913452148438,371.12646484375,56.60962062411838,125.48900265163844,60.41994467841254,130.9251695421007
1,text_glyph,171.22776794433594,355.71685791015625,174.89109802246094,371.12646484375,60.40535146925184,125.48900265163844,61.69769291347927,130.9251695421007
1,text_glyph,174.8201904296875,355.71685791015625,179.67706298828125,371.12646484375,61.67267829047309,125.48900265163844,63.38607499864366,130.9251695421007
1,text_glyph,179.60025024414062,355.71685791015625,186.58421325683594,371.12646484375,63.358977169460715,125.48900265163844,65.82276412116155,130.9251695421007
1,text_glyph,186.69056701660156,355.71685791015625,194.30084228515625,371.12646484375,65.86028336419,125.48900265163844,68.54501936170789,130.9251695421007
1,text_glyph,194.30084228515625,355.71685791015625,198.10598754882812,371.12646484375,68.54501936170789,125.48900265163844,69.88739005194769,130.9251695421007
1,text_line,146.68701171875,368.2667236328125,187.66549682617188,383.67633056640625,51.747918023003464,129.9163163926866,66.20421693589951,135.35248328314887
1,text_glyph,146.68701171875,368.2667236328125,154.86451721191406,383.67633056640625,51.747918023003464,129.9163163926866,54.63276023864746,135.35248328314887
1,text_glyph,154.7215118408203,368.2667236328125,162.05999755859375,383.67633056640625,54.582311121622716,129.9163163926866,57.17116580539279,135.35248328314887
1,text_glyph,161.89454650878906,368.2667236328125,171.80917358398438,383.67633056640625,57.11279835171169,129.9163163926866,60.61045845879448,135.35248328314887
1,text_glyph,171.64373779296875,368.2667236328125,178.62770080566406,383.67633056640625,60.55209638807508,129.9163163926866,63.015883339775925,135.35248328314887
1,text_glyph,178.672607421875,368.2667236328125,183.8603515625,383.67633056640625,63.03172539605034,129.9163163926866,64.86184624565972,135.35248328314887
1,text_glyph,183.8603515625,368.2667236328125,187.66549682617188,383.67633056640625,64.86184624565972,129.9163163926866,66.20421693589951,135.35248328314887
1,text_line,138.8760986328125,381.8617248535156,191.6731719970703,394.257568359375,48.99240146213107,134.71233071221243,67.61803567674424,139.0853088378906
1,text_glyph,138.8760986328125,381.8617248535156,144.4498748779297,394.257568359375,48.99240146213107,134.71233071221243,50.95870585971408,139.0853088378906
1,text_glyph,144.53697204589844,381.8617248535156,150.48814392089844,394.257568359375,50.989431805080834,134.71233071221243,53.088872994316944,139.0853088378906
1,text_glyph,150.4242706298828,381.8617248535156,154.20785522460938,394.257568359375,53.0663399166531,134.71233071221243,54.40110448201497,139.0853088378906
1,text_glyph,154.1478729248047,381.8617248535156,160.36032104492188,394.257568359375,54.37994405958387,134.71233071221243,56.57155770195855,139.0853088378906
1,text_glyph,160.41160583496094,381.8617248535156,165.98538208007812,394.257568359375,56.58964983622233,134.71233071221243,58.55595423380533,139.0853088378906
1,text_glyph,166.13441467285156,381.8617248535156,171.4275665283203,394.257568359375,58.60852962070041,134.71233071221243,60.475835969712996,139.0853088378906
1,text_glyph,171.43338012695312,381.8617248535156,176.7845916748047,394.257568359375,60.47788687811957,134.71233071221243,62.36567539638943,139.0853088378906
1,text_glyph,176.6578369140625,381.8617248535156,182.2316131591797,394.257568359375,62.320959133572046,134.71233071221243,64.28726353115505,139.0853088378906
1,text_glyph,182.31871032714844,381.8617248535156,188.26988220214844,394.257568359375,64.3179894765218,134.71233071221243,66.41743066575792,139.0853088378906
1,text_glyph,188.0734405517578,381.8617248535156,191.6731719970703,394.257568359375,66.3481304168701,134.71233071221243,67.61803567674424,139.0853088378906
1,text_line,23.37660026550293,107.37687683105469,152.2610321044922,118.90715789794922,8.246745093663533,37.88017599317762,53.71430854797363,41.94780292510986
1,text_glyph,23.37660026550293,107.37687683105469,31.4685001373291,118.90715789794922,8.246745093663533,37.88017599317762,11.101387548446654,41.94780292510986
1,text_glyph,31.4685001373291,107.37687683105469,34.087791442871094,118.90715789794922,11.101387548446654,37.88017599317762,12.025415314568413,41.94780292510986
1,text_glyph,34.087791442871094,107.37687683105469,37.607181549072266,118.90715789794922,12.025415314568413,37.88017599317762,13.266977935367159,41.94780292510986
1,text_glyph,37.607181549072266,107.37687683105469,40.5055046081543,118.90715789794922,13.266977935367159,37.88017599317762,14.289441903432209,41.94780292510986
1,text_glyph,40.217472076416016,107.37687683105469,45.99611282348633,118.90715789794922,14.187830426957872,37.88017599317762,16.226406468285454,41.94780292510986
1,text_glyph,45.996116638183594,107.37687683105469,51.18069076538086,118.90715789794922,16.226407814025876,37.88017599317762,18.05541035334269,41.94780292510986
1,text_glyph,51.180694580078125,107.37687683105469,54.880104064941406,118.90715789794922,18.055411699083116,37.88017599317762,19.360481156243218,41.94780292510986
1,text_glyph,54.880104064941406,107.37687683105469,57.77842712402344,118.90715789794922,19.360481156243218,37.88017599317762,20.382945124308268,41.94780292510986
1,text_glyph,57.490394592285156,107.37687683105469,63.48506164550781,118.90715789794922,20.28133364783393,37.88017599317762,22.396118969387476,41.94780292510986
1,text_glyph,63.33204650878906,107.37687683105469,68.84066009521484,118.90715789794922,22.342138629489472,37.88017599317762,24.285455089145234,41.94780292510986
1,text_glyph,68.73265075683594,107.37687683105469,76.23048400878906,118.90715789794922,24.247351794772676,37.88017599317762,26.892420747545028,41.94780292510986
1,text_glyph,76.12247467041016,107.37687683105469,81.30705261230469,118.90715789794922,26.85431745317247,37.88017599317762,28.683321338229707,41.94780292510986
1,text_glyph,81.30705261230469,107.37687683105469,85.00646209716797,118.90715789794922,28.683321338229707,37.88017599317762,29.988390795389808,41.94780292510986
1,text_glyph,85.00646209716797,107.37687683105469,87.90478515625,118.90715789794922,29.988390795389808,37.88017599317762,31.01085476345486,41.94780292510986
1,text_glyph,87.61675262451172,107.37687683105469,93.39539337158203,118.90715789794922,30.90924328698052,37.88017599317762,32.9478193283081,41.94780292510986
1,text_glyph,93.39539337158203,107.37687683105469,98.57997131347656,118.90715789794922,32.9478193283081,37.88017599317762,34.77682321336534,41.94780292510986
1,text_glyph,98.57997131347656,107.37687683105469,102.27938079833984,118.90715789794922,34.77682321336534,37.88017599317762,36.08189267052544,41.94780292510986
1,text_glyph,102.27938079833984,107.37687683105469,105.17770385742188,118.90715789794922,36.08189267052544,37.88017599317762,37.10435663859049,41.94780292510986
1,text_glyph,104.8896713256836,107.37687683105469,109.86722564697266,118.90715789794922,37.002745162116156,37.88017599317762,38.75871571434868,41.94780292510986
1,text_glyph,109.75921630859375,107.37687683105469,114.73677062988281,118.90715789794922,38.72061241997613,37.88017599317762,40.476582972208654,41.94780292510986
1,text_glyph,114.73677062988281,107.37687683105469,120.51541137695312,118.90715789794922,40.476582972208654,37.88017599317762,42.515159013536234,41.94780292510986
1,text_glyph,120.51541137695312,107.37687683105469,125.69998931884766,118.90715789794922,42.515159013536234,37.88017599317762,44.344162898593474,41.94780292510986
1,text_glyph,125.62708282470703,107.37687683105469,128.5074005126953,118.90715789794922,44.31844310760498,37.88017599317762,45.33455518086751,41.94780292510986
1,text_glyph,128.5074005126953,107.37687683105469,131.38772583007812,118.90715789794922,45.33455518086751,37.88017599317762,46.35066994561089,41.94780292510986
1,text_glyph,131.38772583007812,107.37687683105469,136.89633178710938,118.90715789794922,46.35066994561089,37.88017599317762,48.293983713785806,41.94780292510986
1,text_glyph,136.89633178710938,107.37687683105469,141.5408477783203,118.90715789794922,48.293983713785806,37.88017599317762,49.93246574401855,41.94780292510986
1,text_glyph,141.5408477783203,107.37687683105469,146.7254180908203,118.90715789794922,49.93246574401855,37.88017599317762,51.76146693759494,41.94780292510986
1,text_glyph,146.7254180908203,107.37687683105469,152.2610321044922,118.90715789794922,51.76146693759494,37.88017599317762,53.71430854797363,41.94780292510986
1,text_line,23.37660026550293,118.17808532714844,125.19683074951172,129.70835876464844,8.246745093663533,41.69060232374403,44.1666597366333,45.75822656419542
1,text_glyph,23.37660026550293,118.17808532714844,29.839319229125977,129.70835876464844,8.246745093663533,41.69060232374403,10.526648728052773,45.75822656419542
1,text_glyph,29.830318450927734,118.17808532714844,35.36593246459961,129.70835876464844,10.523473453521728,41.69060232374403,12.476315063900417,45.75822656419542
1,text_glyph,35.36593246459961,118.17808532714844,38.246253967285156,129.70835876464844,12.476315063900417,41.69060232374403,13.492428482903373,45.75822656419542
1,text_glyph,38.246253967285156,118.17808532714844,40.865543365478516,129.70835876464844,13.492428482903373,41.69060232374403,14.41645557615492,45.75822656419542
1,text_glyph,40.86554718017578,118.17808532714844,49.02945327758789,129.70835876464844,14.416456921895344,41.69060232374403,17.296501572926836,45.75822656419542
1,text_glyph,49.029457092285156,118.17808532714844,51.648746490478516,129.70835876464844,17.29650291866726,41.69060232374403,18.220530011918807,45.75822656419542
1,text_glyph,51.64875030517578,118.17808532714844,55.16814041137695,129.70835876464844,18.220531357659233,41.69060232374403,19.46209397845798,45.75822656419542
1,text_glyph,54.97101974487305,118.17808532714844,60.15559387207031,129.70835876464844,19.392554187774657,41.69060232374403,21.22155672709147,45.75822656419542
1,text_glyph,60.15559768676758,118.17808532714844,65.93424224853516,129.70835876464844,21.221558072831893,41.69060232374403,23.2601354598999,45.75822656419542
1,text_glyph,65.93424224853516,118.17808532714844,68.83256530761719,129.70835876464844,23.2601354598999,41.69060232374403,24.28259942796495,45.75822656419542
1,text_glyph,68.5445327758789,118.17808532714844,74.56620025634766,129.70835876464844,24.18098795149061,41.69060232374403,26.305298423767088,45.75822656419542
1,text_glyph,74.440185546875,118.17808532714844,77.95957946777344,129.70835876464844,26.260843234592013,41.69060232374403,27.50240720113118,45.75822656419542
1,text_glyph,77.95057678222656,118.17808532714844,82.92813110351562,129.70835876464844,27.499231253729924,41.69060232374403,29.255201805962454,45.75822656419542
1,text_glyph,82.92813110351562,118.17808532714844,88.38273620605469,129.70835876464844,29.255201805962454,41.69060232374403,31.179465272691512,45.75822656419542
1,text_glyph,88.38273620605469,118.17808532714844,94.161376953125,129.70835876464844,31.179465272691512,41.69060232374403,33.218041314019096,45.75822656419542
1,text_glyph,94.08937072753906,118.17808532714844,98.73388671875,129.70835876464844,33.192639117770725,41.69060232374403,34.83112114800347,45.75822656419542
1,text_glyph,98.72488403320312,118.17808532714844,103.70243835449219,129.70835876464844,34.82794520060221,41.69060232374403,36.58391575283474,45.75822656419542
1,text_glyph,103.70243835449219,118.17808532714844,109.15704345703125,129.70835876464844,36.58391575283474,41.69060232374403,38.5081792195638,45.75822656419542
1,text_glyph,109.06703186035156,118.17808532714844,114.17060089111328,129.70835876464844,38.47642512851291,41.69060232374403,40.276850869920516,45.75822656419542
1,text_glyph,114.0535888671875,118.17808532714844,119.23816680908203,129.70835876464844,40.2355716281467,41.69060232374403,42.064575513203934,45.75822656419542
1,text_glyph,119.23816680908203,118.17808532714844,122.93757629394531,129.70835876464844,42.064575513203934,41.69060232374403,43.369644970364035,45.75822656419542
1,text_glyph,122.3795166015625,118.17808532714844,125.19683074951172,129.70835876464844,43.17277391221788,41.69060232374403,44.1666597366333,45.75822656419542
1,text_line,22.518299102783203,61.63917541503906,127.06209564208984,80.25165557861328,7.943955516815185,21.74493132697211,44.82468374040391,28.311000718010792
1,text_glyph,22.518299102783203,61.63917541503906,30.942373275756836,80.25165557861328,7.943955516815185,21.74493132697211,10.915781683391995,28.311000718010792
1,text_glyph,30.133779525756836,61.63917541503906,38.205013275146484,80.25165557861328,10.630527777141994,21.74493132697211,13.477879683176676,28.311000718010792
1,text_glyph,37.690452575683594,61.63917541503906,46.68789291381836,80.25165557861328,13.296354103088378,21.74493132697211,16.470451111263696,28.311000718010792
1,text_glyph,46.320350646972656,61.63917541503906,54.39158630371094,80.25165557861328,16.340790367126463,21.74493132697211,19.188142946031356,28.311000718010792
1,text_glyph,54.25926971435547,61.63917541503906,57.65536117553711,80.25165557861328,19.1414645936754,21.74493132697211,20.339530192481146,28.311000718010792
1,text_glyph,57.523048400878906,61.63917541503906,62.49222183227539,80.25165557861328,20.292853185865614,21.74493132697211,22.045867146386037,28.311000718010792
1,text_glyph,62.0070686340332,61.63917541503906,69.7989730834961,80.25165557861328,21.87471587922838,21.74493132697211,24.623526615566675,28.311000718010792
1,text_glyph,69.28440856933594,61.63917541503906,77.94371032714844,80.25165557861328,24.441999689737955,21.74493132697211,27.496808920966252,28.311000718010792
1,text_glyph,77.16452026367188,61.63917541503906,82.5306396484375,80.25165557861328,27.221927981906465,21.74493132697211,29.11497565375434,28.311000718010792
1,text_glyph,82.1189956665039,61.63917541503906,89.91089630126953,80.25165557861328,28.96975680457221,21.74493132697211,31.71856619517008,28.311000718010792
1,text_glyph,89.55805969238281,61.63917541503906,97.02652740478516,80.25165557861328,31.594093280368376,21.74493132697211,34.22880272335476,28.311000718010792
1,text_glyph,96.52666473388672,61.63917541503906,101.89278411865234,80.25165557861328,34.052462281121144,21.74493132697211,35.94550995296902,28.311000718010792
1,text_glyph,101.31941986083984,61.63917541503906,105.21537017822266,80.25165557861328,35.74323978424072,21.74493132697211,37.117644479539656,28.311000718010792
1,text_glyph,104.48028564453125,61.63917541503906,111.9487533569336,80.25165557861328,36.85832299126519,21.74493132697211,39.49303243425157,28.311000718010792
1,text_glyph,111.39008331298828,61.63917541503906,118.99085998535156,80.25165557861328,39.29594605763753,21.74493132697211,41.977331161499016,28.311000718010792
1,text_glyph,118.43219757080078,61.63917541503906,127.06209564208984,80.25165557861328,41.78024747636583,21.74493132697211,44.82468374040391,28.311000718010792
